DateTime,RECORD,PTemp,PPFD_Avg,Temp_Avg,RH_Avg,Date,Source
06/05/2018 01:30,7547,17.78,1.045,15.970,74.95,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 01:40,7548,17.72,1.096,15.910,75.24,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 01:50,7549,17.65,1.005,15.730,75.60,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 02:00,7550,17.58,904.000,15.560,76.18,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 02:10,7551,17.50,1.048,15.410,76.69,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 02:20,7552,17.41,874.000,15.260,77.17,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 02:30,7553,17.33,1.170,15.120,77.82,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 02:40,7554,17.24,1.122,14.980,78.19,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 02:50,7555,17.15,1.131,14.840,78.48,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 03:00,7556,17.07,999.000,14.670,78.72,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 03:10,7557,16.98,1.081,14.550,78.97,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 03:20,7558,16.88,1.029,14.410,79.54,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 03:30,7559,16.79,1.163,14.310,79.85,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 03:40,7560,16.69,987.000,14.200,80.30,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 03:50,7561,16.60,734.000,14.120,80.40,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 04:00,7562,16.52,945.000,14.030,80.60,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 04:10,7563,16.43,1.161,13.930,80.70,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 04:20,7564,16.35,1.073,13.820,81.10,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 04:30,7565,16.27,1.047,13.820,81.80,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 04:40,7566,16.19,1.067,13.930,82.10,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 04:50,7567,16.13,1.084,14.000,82.20,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 05:00,7568,16.08,1.060,14.050,82.20,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 05:10,7569,16.03,1.141,14.050,82.40,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 05:20,7570,15.98,1.071,14.020,82.70,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 05:30,7571,15.94,1.055,14.040,82.60,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 05:40,7572,15.91,969.000,14.040,82.60,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 05:50,7573,15.88,1.140,14.100,82.70,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 06:00,7574,15.86,1.495,14.110,82.80,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 06:10,7575,15.83,2.007,14.100,82.80,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 06:20,7576,15.81,2.052,14.100,82.90,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 06:30,7577,15.80,2.761,14.130,82.90,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 06:40,7578,15.78,3.916,14.160,82.70,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 06:50,7579,15.78,11.080,14.110,82.70,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 07:00,7580,15.77,26.280,13.820,84.10,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 07:10,7581,15.76,35.090,13.700,84.10,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 07:20,7582,15.75,49.260,13.770,83.80,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 07:30,7583,15.76,60.980,13.920,82.60,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 07:40,7584,15.80,66.470,14.170,81.40,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 07:50,7585,15.85,75.410,14.380,80.70,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 08:00,7586,15.92,78.500,14.700,80.20,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 08:10,7587,16.02,98.700,14.940,78.17,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 08:20,7588,16.14,133.200,15.360,77.11,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 08:30,7589,16.32,168.000,15.940,74.22,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 08:40,7590,16.52,182.300,16.260,71.78,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 08:50,7591,16.75,170.200,16.700,70.32,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 09:00,7592,16.97,189.700,16.740,70.34,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 09:10,7593,17.21,183.400,17.490,68.01,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 09:20,7594,17.44,152.700,17.910,66.50,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 09:30,7595,17.67,166.000,18.440,62.89,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 09:40,7596,17.90,232.400,18.630,62.20,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 09:50,7597,18.15,270.300,18.880,62.04,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 10:00,7598,18.42,237.000,18.970,61.47,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 10:10,7599,18.71,273.100,19.500,59.48,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 10:20,7600,19.02,241.600,20.250,57.88,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 10:30,7601,19.36,177.500,20.940,56.77,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 10:40,7602,19.83,180.600,21.670,54.12,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 10:50,7603,20.56,188.500,21.900,54.20,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 11:00,7604,21.31,187.200,22.710,51.77,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 11:10,7605,21.87,128.500,22.730,52.15,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 11:20,7606,22.07,102.400,22.790,53.07,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 11:30,7607,22.12,101.100,22.490,52.82,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 11:40,7608,22.13,124.100,22.590,53.22,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 11:50,7609,22.18,167.100,23.240,53.10,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 12:00,7610,22.25,282.600,23.420,51.07,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 12:10,7611,22.34,265.700,23.290,51.57,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 12:20,7612,22.45,109.900,23.680,50.85,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 12:30,7613,22.57,113.100,24.170,49.38,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 12:40,7614,22.70,129.100,24.260,49.90,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 12:50,7615,22.85,127.300,24.830,48.95,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 13:00,7616,23.02,132.600,25.640,52.13,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 13:10,7617,23.21,135.600,26.060,47.57,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 13:20,7618,23.57,136.100,25.950,46.73,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 13:30,7619,24.09,140.100,25.770,45.23,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 13:40,7620,24.56,140.100,26.050,46.95,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 13:50,7621,25.00,140.800,25.840,43.99,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 14:00,7622,25.38,140.900,25.950,44.35,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 14:10,7623,25.60,143.000,26.000,42.54,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 14:20,7624,25.71,139.200,26.080,43.72,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 14:30,7625,25.72,138.500,26.290,42.38,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 14:40,7626,25.71,150.900,26.790,41.04,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 14:50,7627,25.68,137.600,26.780,43.00,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 15:00,7628,25.66,125.600,27.010,44.03,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 15:10,7629,25.65,117.900,27.430,44.43,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 15:20,7630,25.65,116.100,27.480,42.44,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 15:30,7631,25.66,111.900,27.360,43.66,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 15:40,7632,25.68,106.000,27.170,42.52,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 15:50,7633,25.70,107.600,26.890,43.56,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 16:00,7634,25.71,119.700,27.050,47.30,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 16:10,7635,25.72,98.000,26.960,44.86,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 16:20,7636,25.71,83.500,27.020,43.61,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 16:30,7637,25.70,74.410,27.090,46.59,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 16:40,7638,25.67,89.600,27.020,47.25,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 16:50,7639,25.65,95.900,26.850,47.25,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 17:00,7640,25.63,126.900,26.660,48.49,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 17:10,7641,25.62,96.100,26.720,48.06,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 17:20,7642,25.60,65.150,26.690,50.61,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 17:30,7643,25.57,57.300,26.910,49.00,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 17:40,7644,25.54,52.500,26.700,49.33,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 17:50,7645,25.52,49.030,26.580,48.78,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 18:00,7646,25.49,46.190,26.600,48.81,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 18:10,7647,25.47,43.200,26.610,48.06,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 18:20,7648,25.43,41.840,26.460,47.17,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 18:30,7649,25.39,40.240,26.370,47.73,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 18:40,7650,25.34,47.880,26.370,46.43,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 18:50,7651,25.28,95.100,26.320,46.57,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 19:00,7652,25.21,112.600,26.060,46.62,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 19:10,7653,25.13,105.400,25.690,46.28,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 19:20,7654,25.03,79.610,25.230,47.70,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 19:30,7655,24.91,70.530,24.760,49.23,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 19:40,7656,24.77,46.280,24.420,49.34,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 19:50,7657,24.61,20.830,23.790,50.94,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 20:00,7658,24.41,12.340,23.100,52.62,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 20:10,7659,24.19,6.596,22.400,54.66,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 20:20,7660,23.95,2.978,21.790,56.45,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 20:30,7661,23.68,1.461,21.280,58.06,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 20:40,7662,23.41,0.900,20.910,59.45,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 20:50,7663,23.15,1.114,20.700,60.52,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 21:00,7664,22.90,1.043,20.450,61.73,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 21:10,7665,22.65,895.000,20.200,63.61,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 21:20,7666,22.42,896.000,20.010,64.40,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 21:30,7667,22.19,1.020,19.880,65.22,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 21:40,7668,21.99,863.000,19.860,65.88,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 21:50,7669,21.80,948.000,19.790,67.08,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 22:00,7670,21.63,954.000,19.700,67.25,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 22:10,7671,21.47,1.034,19.620,67.07,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 22:20,7672,21.32,852.000,19.480,67.18,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 22:30,7673,21.18,1.066,19.310,67.61,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 22:40,7674,21.04,1.107,19.050,68.01,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 22:50,7675,20.89,705.000,18.840,69.60,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 23:00,7676,20.75,891.000,18.680,69.40,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 23:10,7677,20.61,1.022,18.620,68.95,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 23:20,7678,20.48,743.000,18.520,69.16,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 23:30,7679,20.36,822.000,18.410,69.68,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 23:40,7680,20.24,1.051,18.290,69.69,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
06/05/2018 23:50,7681,20.12,917.000,18.190,70.37,06/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 00:00,7682,20.01,847.000,18.110,71.61,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 00:10,7683,19.90,1.043,18.010,72.00,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 00:20,7684,19.80,0.960,17.860,72.01,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 00:30,7685,19.70,1.078,17.780,72.70,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 00:40,7686,19.59,988.000,17.690,73.91,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 00:50,7687,19.49,927.000,17.560,73.92,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 01:00,7688,19.40,978.000,17.420,74.71,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 01:10,7689,19.31,1.001,17.390,74.84,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 01:20,7690,19.21,1.016,17.250,75.53,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 01:30,7691,19.12,1.020,17.190,76.28,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 01:40,7692,19.03,1.141,17.110,75.94,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 01:50,7693,18.94,1.003,16.990,77.00,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 02:00,7694,18.86,1.189,16.890,76.65,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 02:10,7695,18.77,998.000,16.630,76.60,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 02:20,7696,18.67,977.000,16.490,76.95,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 02:30,7697,18.57,1.007,16.340,77.54,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 02:40,7698,18.47,985.000,16.290,78.04,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 02:50,7699,18.38,1.178,16.230,78.36,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 03:00,7700,18.29,947.000,16.170,78.83,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 03:10,7701,18.20,795.000,16.060,78.21,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 03:20,7702,18.11,981.000,15.930,79.25,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 03:30,7703,18.03,1.078,15.920,79.38,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 03:40,7704,17.94,1.062,15.850,79.56,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 03:50,7705,17.87,993.000,15.820,80.20,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 04:00,7706,17.79,1.143,15.800,80.20,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 04:10,7707,17.73,1.003,15.630,78.82,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 04:20,7708,17.65,1.022,15.440,80.60,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 04:30,7709,17.57,963.000,15.390,79.87,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 04:40,7710,17.50,1.079,15.270,80.70,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 04:50,7711,17.42,921.000,15.230,80.10,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 05:00,7712,17.34,1.144,15.170,81.00,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 05:10,7713,17.27,1.055,15.150,80.80,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 05:20,7714,17.20,1.057,15.020,79.92,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 05:30,7715,17.13,988.000,14.870,80.40,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 05:40,7716,17.06,1.040,14.850,81.40,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 05:50,7717,16.99,1.571,14.850,81.50,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 06:00,7718,16.94,2.011,14.910,81.60,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 06:10,7719,16.90,3.106,15.060,82.00,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 06:20,7720,16.87,4.287,15.110,81.50,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 06:30,7721,16.85,5.277,15.150,80.80,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 06:40,7722,16.85,5.947,15.280,81.30,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 06:50,7723,16.85,19.140,15.350,81.40,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 07:00,7724,16.87,53.450,15.360,81.90,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 07:10,7725,16.93,67.920,15.700,81.30,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 07:20,7726,17.01,72.210,16.260,80.60,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 07:30,7727,17.13,75.180,16.750,79.65,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 07:40,7728,17.27,77.680,17.150,79.58,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 07:50,7729,17.42,72.190,17.520,77.47,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 08:00,7730,17.57,74.200,17.860,76.94,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 08:10,7731,17.73,88.400,18.310,75.06,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 08:20,7732,17.92,114.200,18.820,72.74,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 08:30,7733,18.13,162.100,19.380,71.30,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 08:40,7734,18.36,191.500,20.000,68.43,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 08:50,7735,18.61,169.300,20.670,67.17,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 09:00,7736,18.88,154.600,21.380,63.56,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 09:10,7737,19.19,164.800,21.960,60.58,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 09:20,7738,19.53,165.200,22.550,58.80,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 09:30,7739,19.87,159.000,22.960,57.95,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 09:40,7740,20.21,203.600,23.070,58.01,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 09:50,7741,20.54,224.100,23.300,56.97,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 10:00,7742,20.87,240.100,23.690,56.29,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 10:10,7743,21.24,257.500,24.520,52.97,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 10:20,7744,21.63,233.800,25.460,52.95,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 10:30,7745,22.04,128.800,25.770,50.97,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 10:40,7746,22.41,79.780,25.720,51.34,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 10:50,7747,22.68,82.500,25.480,52.77,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 11:00,7748,22.92,86.700,25.930,50.32,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 11:10,7749,23.17,93.100,26.570,46.77,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 11:20,7750,23.42,102.500,26.500,48.15,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 11:30,7751,23.66,100.200,26.520,44.50,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 11:40,7752,23.90,126.800,27.140,46.38,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 11:50,7753,24.13,168.500,27.150,43.88,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 12:00,7754,24.37,295.800,27.370,43.32,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 12:10,7755,24.60,249.900,27.400,42.78,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 12:20,7756,24.81,108.400,27.980,42.64,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 12:30,7757,25.01,112.900,28.190,41.62,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 12:40,7758,25.20,126.800,28.410,42.04,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 12:50,7759,25.38,128.600,28.990,42.18,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 13:00,7760,25.56,132.900,28.780,41.50,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 13:10,7761,25.76,139.600,29.250,44.05,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 13:20,7762,26.12,136.800,29.740,40.02,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 13:30,7763,26.64,140.900,29.480,42.08,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 13:40,7764,27.11,144.900,29.460,42.74,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 13:50,7765,27.56,146.800,30.020,38.43,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 14:00,7766,27.96,143.300,30.180,38.39,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 14:10,7767,28.20,148.200,29.760,41.22,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 14:20,7768,28.30,142.800,30.070,38.25,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 14:30,7769,28.32,142.800,30.800,36.31,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 14:40,7770,28.29,149.800,31.100,33.43,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 14:50,7771,28.26,140.300,30.610,37.59,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 15:00,7772,28.22,129.700,30.580,34.80,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 15:10,7773,28.19,118.900,30.790,35.29,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 15:20,7774,28.16,108.600,30.460,34.95,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 15:30,7775,28.13,105.200,30.790,33.85,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 15:40,7776,28.13,102.200,30.820,35.40,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 15:50,7777,28.13,117.400,30.930,33.71,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 16:00,7778,28.14,127.200,30.450,35.54,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 16:10,7779,28.13,96.200,30.430,34.20,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 16:20,7780,28.12,71.650,30.090,37.10,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 16:30,7781,28.08,76.870,30.320,32.25,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
07/05/2018 16:40,7782,28.04,79.740,29.970,36.95,07/05/2018,CR6Series_Test_2018_04_24_1430.dat
